product_id,name,category_id,weight,price,description,supplier_id,barcode
2178,Curacao Punch,2,182.22603772041035,7.603745863952383,food food food food food food food food food food food food food food food food food,335,10983092
2665,Kaoliang,2,535.9457065293453,4.703370570714417,food food food food food food food food food food food food food food food food food,867,65533657
2740,Cubeb pepper,4,229.58391324604034,9.005844069753387,food food food food food food food food food food food food food food food food food,138,20558448
3920,Artemisia,4,530.5569719902232,2.5740837413605187,food food food food food food food food food food food food food food food food food,724,8071362460358
2474,Pepper,4,236.27779163675334,5.588529618494499,food food food food food food food food food food food food food food food food food,736,7422340034723
2656,Coriander seed,4,477.2463948938078,1.4204393432651352,food food food food food food food food food food food food food food food food food,328,6662374327663
2871,Nixon,2,844.9504190214735,9.830393405630687,food food food food food food food food food food food food food food food food food,495,2703154142754
3994,Pepper,4,269.7235382073042,3.462561238408165,food food food food food food food food food food food food food food food food food,123,91870253
3128,Lovage,4,486.97153709864784,2.3505697790978477,food food food food food food food food food food food food food food food food food,12,05548014
2620,Zombie,2,327.2296041367231,4.782727544731519,food food food food food food food food food food food food food food food food food,802,0843465002421
2052,Lime flower,4,380.71804539243305,9.993768238667002,food food food food food food food food food food food food food food food food food,586,3514606919039
2118,Sparkling wine,2,452.2217898946176,2.869350784162826,food food food food food food food food food food food food food food food food food,716,1140122565346
2329,Elderberry,3,373.6937341554454,3.181204624524284,food food food food food food food food food food food food food food food food food,588,6429374626297
2801,Cumin,4,681.1631068235527,7.114757479619542,food food food food food food food food food food food food food food food food food,5,04237290
3319,Canary melon,3,989.8805034477613,4.942514892295105,food food food food food food food food food food food food food food food food food,32,9808238126800
2840,Neutral grain spirit,2,670.2262812957291,7.0449393557276,food food food food food food food food food food food food food food food food food,953,29513033
2395,Gyoza,1,339.61256813299576,4.665849175418712,food food food food food food food food food food food food food food food food food,820,23988016
2338,Blue fenugreek,4,10.428601657293314,2.0566553334487425,food food food food food food food food food food food food food food food food food,78,4780065892404
2021,Annatto,4,245.50035459591757,6.385615026638818,food food food food food food food food food food food food food food food food food,665,86968867
2748,Dorrigo,4,283.78063962935283,7.123652754645659,food food food food food food food food food food food food food food food food food,771,58209596
3032,Chives,4,847.7557380944701,0.8165580732114497,food food food food food food food food food food food food food food food food food,982,4245046614797
2810,Irish whiskey,2,150.91619428323122,8.020009739035052,food food food food food food food food food food food food food food food food food,34,7491525620030
3414,Three Wise Men,2,158.33115018689625,4.241785359557442,food food food food food food food food food food food food food food food food food,516,4695308559409
2823,Pandan leaf,4,433.86070951576573,5.021467620448268,food food food food food food food food food food food food food food food food food,355,3147674822573
2256,Cudweed,4,428.7074144311328,6.0667566012245615,food food food food food food food food food food food food food food food food food,841,17479718
2172,Turkish Delight,1,412.94507607559495,6.520586953886419,food food food food food food food food food food food food food food food food food,615,0722958365383
2635,Caipirinha,2,27.209332920096863,1.272381708855097,food food food food food food food food food food food food food food food food food,117,50863459
